genre_ids,original_language,popularity,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,release_date,production_budget,worldwide_gross,genre_names
[35],en,9.62,The House,5.7,474,WB (NL),25600000.0,8600000.0,2017,2017-06-30,40000000.0,31192425.0,['Comedy']
"[53, 28]",en,9.035,Collide,5.6,331,ORF,2300000.0,2500000.0,2017,2017-02-24,29200000.0,5466698.0,"['Thriller', 'Action']"
"[10751, 16, 12, 35]",en,8.975,The Nut Job 2: Nutty by Nature,5.7,227,ORF,28400000.0,36800000.0,2017,2017-08-11,40000000.0,57438389.0,"['Family', 'Animation', 'Adventure', 'Comedy']"
"[28, 35, 878]",en,8.827,Monster Trucks,5.9,414,Par.,33400000.0,31100000.0,2017,2017-01-13,125000000.0,61642798.0,"['Action', 'Comedy', 'Science Fiction']"
[35],en,8.589,Girls Trip,6.8,968,Uni.,115200000.0,25400000.0,2017,2017-07-21,28000000.0,140886353.0,['Comedy']
"[28, 35]",en,8.459,Just Getting Started,4.9,94,BG,6100000.0,1600000.0,2017,2017-12-08,22000000.0,6756412.0,"['Action', 'Comedy']"
[18],en,7.836,Stronger,7.0,782,RAtt.,4200000.0,4200000.0,2017,2017-09-22,30000000.0,8786752.0,['Drama']
"[35, 18]",en,7.551,Table 19,6.0,604,FoxS,3600000.0,1400000.0,2017,2017-03-03,5000000.0,4620399.0,"['Comedy', 'Drama']"
"[16, 35, 10751]",en,7.445,The Boss Baby,6.4,4314,Fox,175000000.0,353000000.0,2017,2017-03-31,125000000.0,510878762.0,"['Animation', 'Comedy', 'Family']"
[18],en,6.934,Patti Cake$,7.0,122,FoxS,800000.0,682000.0,2017,2017-08-18,1000000.0,1471090.0,['Drama']
"[10752, 99]",en,4.341,City of Ghosts,7.1,24,IFC,128000.0,100000.0,2017,2003-04-25,17500000.0,325491.0,"['War', 'Documentary']"
"[18, 35]",en,4.042,All Saints,6.1,25,Affirm,5800000.0,140000.0,2017,2017-08-25,2000000.0,5941994.0,"['Drama', 'Comedy']"
"[28, 27, 878]",en,0.8440000000000001,Resident Evil: The Final Chapter,5.9,1859,SGem,26800000.0,285400000.0,2017,2017-01-27,40000000.0,314101190.0,"['Action', 'Horror', 'Science Fiction']"
"[12, 28, 14]",en,80.773,Avengers: Infinity War,8.3,13948,BV,678800000.0,1369.5,2018,2018-04-27,300000000.0,2048134200.0,"['Adventure', 'Action', 'Fantasy']"
[12],en,48.508,Fantastic Beasts: The Crimes of Grindelwald,6.9,4870,WB,159600000.0,494100000.0,2018,2018-11-16,200000000.0,652220086.0,['Adventure']
"[28, 12, 878, 35]",en,44.729,Ant-Man and the Wasp,7.0,6290,BV,216600000.0,406000000.0,2018,2018-07-06,130000000.0,623144660.0,"['Action', 'Adventure', 'Science Fiction', 'Comedy']"
"[28, 12, 878]",en,43.078,Bumblebee,6.5,2425,Par.,127200000.0,340800000.0,2018,2018-12-21,102000000.0,465195589.0,"['Action', 'Adventure', 'Science Fiction']"
"[12, 14]",en,40.095,Mortal Engines,6.0,1751,Uni.,16000000.0,67700000.0,2018,2018-12-14,100000000.0,85287417.0,"['Adventure', 'Fantasy']"
"[28, 35, 12]",en,38.894,Deadpool 2,7.5,8773,Fox,318500000.0,460500000.0,2018,2018-05-18,110000000.0,786680557.0,"['Action', 'Comedy', 'Adventure']"
"[28, 12, 14]",en,38.102,Aquaman,6.8,6155,WB,335100000.0,812700000.0,2018,2018-12-21,160000000.0,1146894640.0,"['Action', 'Adventure', 'Fantasy']"
"[18, 10402]",en,37.196999999999996,Bohemian Rhapsody,8.1,7629,Fox,216400000.0,687200000.0,2018,2018-11-02,55000000.0,894985342.0,"['Drama', 'Music']"
"[28, 12, 16, 10751]",en,36.286,Incredibles 2,7.6,6354,BV,608600000.0,634200000.0,2018,2018-06-15,200000000.0,1242520711.0,"['Action', 'Adventure', 'Animation', 'Family']"
"[18, 35]",en,36.284,Green Book,8.3,3499,Uni.,85100000.0,234700000.0,2018,2018-11-16,23000000.0,322034439.0,"['Drama', 'Comedy']"
"[28, 12, 878]",en,34.958,Jurassic World: Fallen Kingdom,6.5,5995,Uni.,417700000.0,891800000.0,2018,2018-06-22,170000000.0,1305772799.0,"['Action', 'Adventure', 'Science Fiction']"
"[18, 36]",en,32.624,On the Basis of Sex,7.4,225,Focus,24600000.0,13600000.0,2018,2018-12-25,20000000.0,38073377.0,"['Drama', 'History']"
"[53, 28, 18]",en,32.476,Peppermint,6.5,716,STX,35400000.0,18400000.0,2018,2018-09-07,25000000.0,51800758.0,"['Thriller', 'Action', 'Drama']"
"[28, 878, 53, 27]",en,31.397,The Meg,5.9,2896,WB,145400000.0,384800000.0,2018,2018-08-10,178000000.0,529530715.0,"['Action', 'Science Fiction', 'Thriller', 'Horror']"
"[14, 10751, 35]",en,30.419,Mary Poppins Returns,6.6,1457,BV,172000000.0,177600000.0,2018,2018-12-19,130000000.0,341528518.0,"['Fantasy', 'Family', 'Comedy']"
"[12, 878]",en,30.029,Ready Player One,7.6,7021,WB,137700000.0,445200000.0,2018,2018-03-29,150000000.0,579290136.0,"['Adventure', 'Science Fiction']"
"[28, 80, 18, 53]",en,29.725,Sicario: Day of the Soldado,6.7,1317,Sony,50100000.0,25800000.0,2018,2018-06-29,35000000.0,75885196.0,"['Action', 'Crime', 'Drama', 'Thriller']"
"[28, 12, 878]",en,29.502,Solo: A Star Wars Story,6.6,3838,BV,213800000.0,179200000.0,2018,2018-05-25,275000000.0,393151347.0,"['Action', 'Adventure', 'Science Fiction']"
"[18, 27, 53, 878]",en,29.154,A Quiet Place,7.3,5848,Par.,188000000.0,152900000.0,2018,2018-04-06,17000000.0,334522294.0,"['Drama', 'Horror', 'Thriller', 'Science Fiction']"
"[18, 36, 35]",en,28.651,The Favourite,7.7,2096,FoxS,34400000.0,61600000.0,2018,2018-11-23,15000000.0,94113929.0,"['Drama', 'History', 'Comedy']"
"[28, 878, 53, 27]",en,28.44,The First Purge,5.8,1846,Uni.,69500000.0,67500000.0,2018,2018-07-04,13000000.0,136617305.0,"['Action', 'Science Fiction', 'Thriller', 'Horror']"
[18],en,26.906999999999996,Creed II,6.7,2236,MGM,115700000.0,98300000.0,2018,2018-11-21,50000000.0,213591522.0,['Drama']
"[10751, 14, 35, 16]",en,26.815,Hotel Transylvania 3: Summer Vacation,6.8,1673,Sony,167500000.0,361100000.0,2018,2018-07-13,65000000.0,527079962.0,"['Family', 'Fantasy', 'Comedy', 'Animation']"
"[14, 12, 10751]",en,26.235,The Nutcracker and the Four Realms,6.0,909,BV,54900000.0,119100000.0,2018,2018-11-02,132900000.0,170293899.0,"['Fantasy', 'Adventure', 'Family']"
"[16, 10751, 12, 14]",en,26.230999999999998,Smallfoot,6.6,600,WB,83200000.0,130900000.0,2018,2018-09-28,80000000.0,213691277.0,"['Animation', 'Family', 'Adventure', 'Fantasy']"
[28],en,26.229,Skyscraper,6.1,2177,Uni.,68400000.0,236400000.0,2018,2018-07-13,125000000.0,304115534.0,['Action']
"[27, 9648, 53]",en,26.185,Hereditary,7.0,2491,A24,44100000.0,35300000.0,2018,2018-06-08,10000000.0,70133905.0,"['Horror', 'Mystery', 'Thriller']"
"[80, 18]",en,25.101,BlacKkKlansman,7.6,3138,Focus,49300000.0,44000000.0,2018,2018-08-10,15000000.0,93017335.0,"['Crime', 'Drama']"
"[28, 12, 14]",en,24.968000000000004,Tomb Raider,6.3,4310,WB,58300000.0,216400000.0,2018,2018-03-16,90000000.0,273477501.0,"['Action', 'Adventure', 'Fantasy']"
"[878, 53]",en,23.967,The Darkest Minds,6.8,1158,Fox,12700000.0,28400000.0,2018,2018-08-03,34000000.0,38361428.0,"['Science Fiction', 'Thriller']"
"[878, 28]",en,23.805,Kin,6.2,289,LGF,5700000.0,4300000.0,2018,2018-08-31,30000000.0,10096821.0,"['Science Fiction', 'Action']"
"[28, 878]",en,23.166,Maze Runner: The Death Cure,7.0,3894,Fox,58000000.0,230200000.0,2018,2018-01-26,61000000.0,265878536.0,"['Action', 'Science Fiction']"
"[53, 28, 80]",en,22.961,The Equalizer 2,6.4,2089,Sony,102100000.0,88300000.0,2018,2018-07-20,77000000.0,190453132.0,"['Thriller', 'Action', 'Crime']"
"[36, 18]",en,22.958000000000002,First Man,7.1,2304,Uni.,44900000.0,60800000.0,2018,2018-10-12,60000000.0,105203825.0,"['History', 'Drama']"
"[28, 53, 80]",en,22.738000000000003,Den of Thieves,6.6,1244,STX,44900000.0,35600000.0,2018,2018-01-19,30000000.0,80131391.0,"['Action', 'Thriller', 'Crime']"
"[35, 18]",en,22.634,Instant Family,7.6,782,Par.,67400000.0,53200000.0,2018,2018-11-16,48000000.0,119736188.0,"['Comedy', 'Drama']"
"[18, 10749]",en,22.511999999999997,Fifty Shades Freed,6.1,3535,Uni.,100400000.0,271500000.0,2018,2018-02-09,55000000.0,371350619.0,"['Drama', 'Romance']"
"[18, 35, 14]",en,22.031999999999996,Welcome to Marwen,6.6,286,Uni.,10800000.0,2100000.0,2018,2018-12-21,45000000.0,12874922.0,"['Drama', 'Comedy', 'Fantasy']"
[35],en,21.840999999999998,Blockers,6.1,969,Uni.,60300000.0,33700000.0,2018,2018-04-06,21000000.0,94045328.0,['Comedy']
"[28, 53, 878]",en,21.413,Upgrade,7.4,1326,BH Tilt,12000000.0,2400000.0,2018,2018-06-01,3000000.0,16553285.0,"['Action', 'Thriller', 'Science Fiction']"
[28],en,21.246,Mile 22,6.0,920,STX,36100000.0,30200000.0,2018,2018-08-17,35000000.0,66295121.0,['Action']
"[53, 80, 9648, 35, 18]",en,21.121,A Simple Favor,6.6,1756,LGF,53500000.0,44100000.0,2018,2018-09-14,20000000.0,97628717.0,"['Thriller', 'Crime', 'Mystery', 'Comedy', 'Drama']"
"[80, 53]",en,20.628,Widows,6.5,941,Fox,42400000.0,33600000.0,2018,2018-11-16,40000000.0,73866088.0,"['Crime', 'Thriller']"
"[27, 18]",en,20.262999999999998,The Possession of Hannah Grace,5.1,393,SGem,14800000.0,28200000.0,2018,2018-11-30,6000000.0,42785387.0,"['Horror', 'Drama']"
"[12, 35, 14, 10751, 27]",en,20.238,Goosebumps 2: Haunted Halloween,5.6,428,Sony,46700000.0,46600000.0,2018,2018-10-12,35000000.0,93291478.0,"['Adventure', 'Comedy', 'Fantasy', 'Family', 'Horror']"
"[28, 53]",en,20.063,The Commuter,6.2,2394,LGF,36300000.0,83600000.0,2018,2018-01-12,40000000.0,101985431.0,"['Action', 'Thriller']"
"[9648, 35, 80]",en,19.459,Game Night,6.9,2756,WB (NL),69200000.0,48500000.0,2018,2018-02-23,37000000.0,117378084.0,"['Mystery', 'Comedy', 'Crime']"
"[80, 18]",en,19.135,The Hate U Give,8.2,636,Fox,29700000.0,5200000.0,2018,2018-10-05,23000000.0,35067665.0,"['Crime', 'Drama']"
"[9648, 53]",en,18.117,Red Sparrow,6.5,3406,Fox,46900000.0,104700000.0,2018,2018-03-02,69000000.0,145951861.0,"['Mystery', 'Thriller']"
"[35, 18, 10749]",en,17.969,Crazy Rich Asians,7.1,1496,WB,174500000.0,64000000.0,2018,2018-08-15,30000000.0,238099711.0,"['Comedy', 'Drama', 'Romance']"
[27],en,17.861,Unfriended: Dark Web,6.1,365,BH Tilt,8900000.0,6300000.0,2018,2018-07-20,1000000.0,16434588.0,['Horror']
"[53, 80, 18, 28]",en,17.815,Destroyer,5.9,176,Annapurna,1500000.0,4000000.0,2018,2018-12-25,9000000.0,3681096.0,"['Thriller', 'Crime', 'Drama', 'Action']"
"[9648, 53, 27]",en,16.999000000000002,Slender Man,4.0,712,SGem,30600000.0,21200000.0,2018,2018-08-10,10000000.0,51723644.0,"['Mystery', 'Thriller', 'Horror']"
"[27, 14]",en,16.925,Suspiria,7.0,752,Amazon,2500000.0,5400000.0,2018,2018-10-26,20000000.0,7034615.0,"['Horror', 'Fantasy']"
"[10751, 35, 16, 12]",en,16.675,Early Man,5.9,338,LGF,8300000.0,46400000.0,2018,2018-02-16,50000000.0,45285890.0,"['Family', 'Comedy', 'Animation', 'Adventure']"
"[10749, 35]",en,16.322,Second Act,6.2,361,STX,39300000.0,33000000.0,2018,2018-12-21,15700000.0,63288854.0,"['Romance', 'Comedy']"
"[27, 53]",en,16.316,Unsane,6.2,667,BST,7700000.0,6600000.0,2018,2018-03-23,1500000.0,14244931.0,"['Horror', 'Thriller']"
[35],en,16.298,I Feel Pretty,6.4,1088,STX,48800000.0,45700000.0,2018,2018-04-20,32000000.0,91553797.0,['Comedy']
"[18, 36]",en,16.115,Mary Queen of Scots,6.6,592,Focus,16500000.0,29900000.0,2018,2018-12-07,25000000.0,46734733.0,"['Drama', 'History']"
"[9648, 27, 53]",en,16.017,Insidious: The Last Key,6.1,1306,Uni.,67700000.0,100100000.0,2018,2018-01-05,10000000.0,167885588.0,"['Mystery', 'Horror', 'Thriller']"
"[16, 12, 10751]",en,15.974,Peter Rabbit,6.5,650,Sony,115300000.0,236000000.0,2018,2018-02-09,50000000.0,347136477.0,"['Animation', 'Adventure', 'Family']"
"[35, 18, 10749]",en,15.607999999999999,"Love, Simon",8.2,3165,Fox,40800000.0,25500000.0,2018,2018-03-16,10000000.0,65520633.0,"['Comedy', 'Drama', 'Romance']"
"[53, 878, 28]",en,14.585,Hotel Artemis,5.9,471,Global Road,6700000.0,6000000.0,2018,2018-06-08,15000000.0,12758799.0,"['Thriller', 'Science Fiction', 'Action']"
"[80, 18]",en,13.794,White Boy Rick,6.3,277,Studio 8,24000000.0,1900000.0,2018,2018-09-14,30000000.0,25947983.0,"['Crime', 'Drama']"
"[35, 18, 37]",en,13.738,The Sisters Brothers,7.0,590,Annapurna,3100000.0,10000000.0,2018,2018-09-21,38000000.0,13143056.0,"['Comedy', 'Drama', 'Western']"
[35],en,13.696,Life of the Party,6.2,435,WB (NL),53100000.0,12800000.0,2018,2018-05-11,30000000.0,65759911.0,['Comedy']
"[18, 10749, 80]",en,13.579,If Beale Street Could Talk,7.2,388,Annapurna,14900000.0,5700000.0,2018,2018-12-14,12000000.0,19859167.0,"['Drama', 'Romance', 'Crime']"
"[10752, 18, 36, 28]",en,13.183,12 Strong,5.6,1312,WB,45800000.0,21600000.0,2018,2018-01-19,35000000.0,71118378.0,"['War', 'Drama', 'History', 'Action']"
"[10749, 16, 35, 10751, 14, 9648, 12]",en,12.987,Sherlock Gnomes,5.4,343,Par.,43200000.0,47100000.0,2018,2018-03-23,59000000.0,87527651.0,"['Romance', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Mystery', 'Adventure']"
[27],en,12.955,Hell Fest,5.5,273,LGF,11100000.0,7100000.0,2018,2018-09-28,5500000.0,18119231.0,['Horror']
"[12, 878, 10751, 14]",en,12.529000000000002,A Wrinkle in Time,5.0,1073,BV,100500000.0,32200000.0,2018,2018-03-09,103000000.0,133401882.0,"['Adventure', 'Science Fiction', 'Family', 'Fantasy']"
[36],en,12.005,"Paul, Apostle of Christ",7.1,98,Affirm,17600000.0,5500000.0,2018,2018-03-23,5000000.0,25529498.0,['History']
"[18, 36, 53]",en,11.575999999999999,The 15:17 to Paris,5.3,799,WB,36300000.0,20800000.0,2018,2018-02-09,30000000.0,56096200.0,"['Drama', 'History', 'Thriller']"
[35],en,10.835999999999999,Uncle Drew,6.5,220,LG/S,42500000.0,4200000.0,2018,2018-06-29,18000000.0,46527161.0,['Comedy']
"[53, 28, 80]",en,9.371,Proud Mary,5.5,259,SGem,20900000.0,876000.0,2018,2018-01-12,30000000.0,21709539.0,"['Thriller', 'Action', 'Crime']"
"[28, 12, 16]",en,2.707,Bilal: A New Breed of Hero,6.8,54,VE,491000.0,1700000.0,2018,2018-02-02,30000000.0,648599.0,"['Action', 'Adventure', 'Animation']"
